3086.562	3710.61	4039.124	4462.428	4667.548	4861.999	4947.994	5148.776	5359.784	5346.781	5572.765	5570.755	5626.349	5727.169	5794.145	5863.76	5950.566	5965.481	5998.623	5989.366;
2994.255	3730.176	4105.979	4342.699	4652.584	4749.227	4964.971	5092.791	5271.491	5294.092	5409.571	5529.03	5641.582	5691.913	5787.074	5756.852	5867.221	5930.437	5965.574	6048.966;
2965.326	3641.96	4106.494	4388.115	4661.904	4786.5	4939.052	4993.607	5113.756	5257.769	5387.377	5505.959	5483.459	5559.629	5695.105	5747.023	5831.755	5846.103	5930.928	5970.195;
2940.374	3674.311	4035.464	4291.741	4586.583	4744.937	4925.376	5059.07	5164.145	5286.094	5365.901	5473.124	5521.762	5634.956	5644.979	5736.177	5720.084	5778.073	5982.898	5950.751;
3007.007	3614.202	4069.89	4332.268	4593.544	4782.193	4897.329	5042.203	5120.427	5220.806	5251.909	5421.093	5514.31	5542.827	5610.941	5730.108	5710.371	5768.381	5795.403	5884.577;
2906.799	3579.616	4076.603	4387.722	4599.26	4660.795	4850.966	4976.577	5170.598	5176.204	5246.498	5324.823	5518.383	5523.805	5556.507	5750.392	5670.937	5769.54	5786.72	5802.265;
2933.842	3554.295	3978.146	4187.294	4495.636	4670.028	4790.65	4954.599	5078.232	5098.615	5214.416	5429.254	5453.132	5477.349	5545.667	5529.429	5658.579	5814.682	5789.783	5742.979;
2891.447	3537.849	3854.113	4173.577	4518.418	4668.681	4750.43	4861.501	5048.933	5131.834	5269.873	5329.452	5376.204	5463.394	5492.73	5595.457	5633.749	5687.137	5652.439	5759.092;
2836.122	3656.57	3943.856	4235.929	4465.353	4667.27	4803.179	4832.418	5034.37	5125.257	5178.891	5173.734	5276.506	5346.247	5535.267	5579.857	5554.035	5638.087	5822.208	5686.046;
2918.463	3567.928	3923.337	4235.783	4380.639	4646.78	4750.732	4835.101	4893.25	5079.201	5195.544	5194.356	5290.255	5285.582	5366.205	5518.877	5593.088	5564.1	5662.161	5673.87;
2843.756	3488.435	3895.043	4167.682	4436.625	4586.86	4657.579	4782.892	4825.821	5103.261	5076.394	5075.69	5325.849	5269.115	5442.266	5416.96	5456.998	5496.909	5560.667	5626.131;
2739.015	3547.6	3904.576	4156.793	4378.118	4514.882	4637.713	4805.029	4881.461	4983.655	5086.745	5161.164	5186.238	5269.608	5316.54	5443.741	5469.492	5547.955	5548.632	5568.157;
2833.76	3458.359	3847.151	4192.448	4271.202	4551.444	4621.677	4768.822	4798.142	4957.888	5094.806	5119.27	5235.691	5291.072	5283.336	5409.752	5392.006	5405.087	5547.735	5577.015;
2765.38	3523.243	3820.398	4131.718	4327.975	4490.756	4603.127	4815.999	4792.662	4913.089	4982.857	5075.983	5137.746	5264.237	5322.543	5349.96	5409.584	5386.722	5453.437	5564.822;
2769.035	3380.289	3826.259	4089.799	4315.165	4470.7	4646.781	4646.58	4867.237	4940.111	4982.548	5137.278	5107.783	5269.114	5253.732	5242.905	5409.598	5334.646	5499.237	5535.574;
2752.238	3449.992	3794.617	4009.916	4224.43	4441.509	4530.18	4757.823	4779.548	4859.297	4923.155	5001.024	5126.512	5169.267	5278.928	5229.655	5385.847	5318.816	5380.526	5517.129;
2795.763	3408.192	3784.388	4010.959	4218.505	4388.943	4496.117	4675.624	4801.594	4879.045	4953.43	4991.063	5078.28	5152.043	5205.475	5266.573	5265.188	5362.157	5428.541	5416.349;
2816.009	3342.91	3813.66	4017.997	4152.938	4303.602	4516.931	4635.04	4683.126	4817.675	4891.083	4961.477	5024.734	5129.465	5139.741	5254.789	5303.954	5303.627	5395.364	5419.488;
2734.628	3381.829	3720.033	4022.575	4235.092	4288.076	4478.82	4571.068	4733.821	4861.837	4903.266	4930.355	4989.489	5053.947	5163.581	5209.857	5252.057	5306.934	5349.648	5354.016;
2791	3339.544	3715.331	4000.103	4102.976	4370.206	4437.131	4530.991	4617.727	4675.381	4793.562	4855.345	5008.991	5019.57	5139.15	5223.715	5173.256	5246.656	5336.034	5324.94;
2788.753	3383.543	3735.154	4023.325	4141.568	4314.408	4441.1	4539.435	4637.687	4785.38	4838.737	4862.469	4914.467	5011.56	5094.931	5131.664	5181.42	5317.581	5292.862	5356.858;
2740.528	3249.65	3746.757	3867.38	4115.944	4303.263	4452.76	4551.392	4655.776	4740.714	4856.779	4967.053	4964.062	5044.868	5087.346	5091.829	5145.056	5168.594	5270.178	5270.633;
2668.431	3320.403	3643.887	3903.495	4086.085	4200.996	4411.446	4548.232	4622.364	4714.361	4748.441	4835.23	4859.037	4993.133	4999.229	5058.939	5174.821	5213.5	5178.61	5260.569;
2656.239	3304.186	3637.249	3936.398	4155.837	4264.521	4372.078	4512.186	4563.511	4669.13	4715.476	4818.359	4810.245	4951.827	4971.879	5042.695	5114.175	5108.9	5210.818	5213.797;
2743.172	3351.674	3601.484	3933.049	4068.44	4273.187	4323.896	4458.304	4599.931	4655.413	4650.935	4811.029	4920.487	4929.289	4939.241	4985.826	5077.931	5131.802	5154.263	5184.59;
2722.732	3253.495	3595.979	3874.929	4084.349	4231.517	4379.401	4436.794	4554.055	4632.977	4743.255	4769.288	4885.529	4880.32	5034.094	4952.818	5054.277	5109.279	5166.863	5234.87;
2676.74	3233.748	3569.933	3842.347	4016.574	4201.111	4373.833	4399.581	4472.077	4616.275	4686.431	4741.987	4824.053	4839.745	4936.467	4920.096	4926.538	5058.887	5129.037	5130.611;
2673.748	3287.165	3594.415	3780.069	3967.37	4242.046	4270.977	4402.346	4525.593	4635.528	4575.985	4719.462	4746.287	4816.431	4927.716	4922.757	4995.455	5024.677	5092.612	5074.283;
2665.301	3213.727	3619.127	3826.536	3922.318	4148.007	4362.178	4344.888	4511.138	4538.139	4635.663	4739.988	4761.533	4846.54	4901.732	4931.798	4937.863	4966.236	5102.245	5166.757;
2704.141	3154.378	3608.851	3790.179	3948.743	4165.71	4215.607	4374.837	4503.579	4550.306	4587.397	4684.461	4737.554	4764.816	4836.59	4881.852	5003.455	4946.427	5015.352	5073.169
