719	1070	1429	1736	1829	2076	2299	2393	2572	2222	2374	2977	2754	2884	3066	3396	2733	3066	3501	3519;
873	1148	1321	1614	1766	2312	1936	2539	2688	2292	2821	2935	2881	2119	3170	2901	3082	2807	3374	3377;
778	929	1687	1664	2231	2074	2245	2190	2408	2212	2570	2814	2345	2828	2836	2936	3141	3154	3118	3436;
754	1113	1330	1847	1577	2112	2276	2529	2577	2625	2399	2418	2613	2795	2643	3189	2932	2978	2599	3087;
724	1176	1405	1823	1735	2078	1892	2296	2660	2237	2716	2456	2720	3110	2589	2846	2865	3295	3398	2773;
685	1041	1098	1901	1868	2150	2350	2349	2308	2286	2162	2565	2544	2508	3063	2902	3233	3275	2900	3160;
686	970	1519	1828	1952	1791	2119	2390	2251	2659	2456	2756	2649	2787	3149	2918	2899	2857	3194	2948;
805	1084	1415	1391	1947	1859	1587	2284	2264	2678	2469	2796	2836	2724	3021	2986	2937	2968	3175	3009;
750	1257	1352	1783	1435	2049	2487	2218	2336	2497	2552	2590	2682	2341	2795	2850	2969	2966	2864	2699;
744	911	1279	1678	1835	2182	2159	2318	2449	2381	2268	2739	2664	2907	2620	2395	3057	3164	3169	3060;
630	782	1496	1900	1906	2191	2219	2193	1903	1753	2367	2954	2667	2634	2899	2687	3022	2963	2764	2849;
793	1134	1459	1505	1964	2024	1859	2372	1790	2472	2854	2746	2857	2545	2907	2862	2636	2410	3105	2868;
709	1269	1564	1661	1846	2046	2041	2522	2190	2490	2494	2487	2547	2631	2748	2876	2981	3229	2989	3055;
777	1166	1251	1525	1876	1863	2218	2271	2047	2328	2395	2568	2577	2729	2251	2761	2744	2749	3045	3075;
698	1224	1383	1319	2056	1970	2073	2138	2495	2547	2420	2595	2562	2695	2645	2968	2873	3190	2782	2746;
762	1138	1280	1582	1748	1738	2202	2454	2366	2463	2380	2491	2734	2529	2670	2871	2619	2653	2933	2838;
632	1065	1488	1115	1461	2004	1882	2340	2424	2080	2500	2367	2783	2331	2781	2991	2868	3020	2857	2666;
817	1271	1606	1530	1912	1488	2059	1899	2469	2284	2512	2363	2549	2671	2962	2625	2911	2915	2507	3314;
720	1058	1202	1400	1806	1880	2158	1870	2126	2423	2529	2640	2801	2703	2843	2785	2776	3010	2683	2924;
778	1261	1246	1598	1890	2001	2220	2122	2221	2218	2657	2731	2451	2150	2765	2824	2779	2855	2872	3080;
731	1023	1466	1715	1675	2138	2243	2388	2293	2335	2494	2388	2318	2703	2727	2579	2671	2651	3010	2811;
752	751	1438	1678	1654	2026	2079	2271	2251	2296	2267	2573	2277	2591	2567	2380	2908	2782	2765	2857;
824	1007	1287	1773	1671	1896	2035	2149	2173	2469	2489	2366	2655	2583	2725	2910	2782	2891	2804	3015;
617	938	1547	1368	1752	1989	2090	2378	2188	2325	2368	2270	2608	2407	2487	2664	2815	3064	2880	2723;
842	1143	1444	1685	1811	2026	2160	1902	2335	2247	2472	2678	2668	2653	2684	2696	2633	2763	2891	2896;
684	1051	1419	1561	1948	1911	1615	2051	2314	2363	2307	2670	2550	2606	2749	2682	2703	2920	2788	2826;
844	1032	1139	1698	1838	1916	2194	2152	2212	2521	2649	2391	2687	2859	2695	2608	2813	2475	2454	2943;
678	962	1576	1474	1867	1894	2089	1709	2342	2400	2030	2745	2249	2681	2457	2695	2833	2669	2698	2592;
795	1128	1220	1223	1836	1610	2169	1986	2408	2158	2414	2555	2656	2581	2542	2616	2750	2884	2969	2464;
772	899	1363	1585	1779	1970	1711	2016	2386	2166	2452	2618	2423	2570	2380	2462	2666	2784	2682	2668;
871	1028	1170	1549	1649	1728	1594	2075	2138	2421	2185	2430	2463	2685	2566	2596	2803	2892	2790	2917;
705	968	1375	1776	1910	1732	2192	2028	1933	2177	2174	2481	2451	2398	2615	2564	2433	2713	2900	2834;
730	1111	1291	1723	1591	1965	1958	2190	2346	1960	2216	2386	2614	2477	2619	2663	2674	2625	2879	2732;
746	1074	1494	1388	1930	1995	2130	2225	2251	2359	2172	2374	2366	2526	2636	2577	2618	2660	2894	2600;
650	1042	1338	1594	1834	1671	2093	1642	2190	2330	2002	2344	2642	2386	2527	2525	2697	2476	2572	2662;
710	996	1309	1361	1596	1852	2231	2186	2265	1866	2308	2524	2611	2612	2798	2404	2791	2553	2928	2464;
699	1127	1404	1749	1715	1883	2015	2013	2083	2365	2480	2389	2536	2431	2758	2670	2854	2689	2853	2777;
831	1194	974	1273	1936	2044	1909	1857	1956	1831	2055	2218	2630	2555	2721	2538	2578	2744	2479	2654;
777	1015	1333	1572	1653	1807	1866	1946	1962	2058	2501	2333	2294	2636	2677	2752	2764	2530	2503	2705;
724	994	1262	1496	1849	1817	1961	2059	2294	1867	2379	2402	2659	2406	2473	2659	2563	2677	2577	2795
